
code	|	name	|	preferred name	|	taxid
1	|	Thermotoga thermarum	|	Pseudothermotoga thermarum	|	119394
1	|	Cellulophaga algicola	|	 	|	59600
1	|	Paracoccus sphaerophysae	|	 	|	690417
1	|	Rhizobium vignae	|	Neorhizobium vignae	|	690585
1	|	Pseudomonas agarici	|	 	|	46677
1	|	Erwinia mallotivora	|	 	|	69222
1	|	Deinococcus proteolyticus	|	 	|	55148
1	|	Bacteroides helcogenes	|	 	|	290053
1	|	Paludibacter propionicigenes	|	 	|	185300
1	|	Desulfurella acetivorans	|	 	|	33002
1	|	Saprospira grandis	|	 	|	1008
1	|	Candidatus Midichloria	|	 	|	411566
1	|	Desulfotomaculum ruminis	|	Desulforamulus ruminis	|	1564
1	|	Arthrospira platensis	|	 	|	118562
1	|	Mahella australiensis	|	 	|	252966
1	|	Amphibacillus xylanus	|	 	|	1449
1	|	Streptomyces ipomoeae	|	 	|	103232
1	|	Streptomyces turgidiscabies	|	 	|	85558
1	|	Virgibacillus alimentarius	|	 	|	698769
1	|	Streptococcus ratti	|	 	|	1341
1	|	Coriobacterium glomerans	|	 	|	33871
1	|	Streptomyces zinciresistens	|	 	|	1073330
1	|	Niastella koreensis	|	 	|	354356
1	|	Enterobacter lignolyticus	|	[Enterobacter] lignolyticus	|	1334193
1	|	Pediococcus claussenii	|	 	|	187452
1	|	Listeria marthii	|	 	|	529731
1	|	Kibdelosporangium sp.	|	 	|	1871182
1	|	Megasphaera micronuciformis	|	 	|	187326
1	|	Desulfomonile tiedjei	|	 	|	2358
1	|	Aeromonas popoffii	|	 	|	70856
1	|	Pontibacter actiniarum	|	 	|	323450
1	|	Sulfuricurvum kujiense	|	 	|	148813
1	|	Deinococcus maricopensis	|	 	|	309887
1	|	Odoribacter splanchnicus	|	 	|	28118
1	|	Mycobacterium chubuense	|	Mycolicibacterium chubuense	|	1800
1	|	Mycobacterium rhodesiae	|	Mycolicibacterium rhodesiae	|	36814
1	|	Mycobacterium tusciae	|	Mycolicibacterium tusciae	|	75922
1	|	Intrasporangium calvum	|	 	|	53358
1	|	Thioalkalivibrio thiocyanodenitrificans	|	 	|	243063
1	|	Leucobacter chromiiresistens	|	 	|	1079994
1	|	Lactobacillus sanfranciscensis	|	Fructilactobacillus sanfranciscensis	|	1625
1	|	Mucilaginibacter paludis	|	 	|	423351
1	|	Gluconacetobacter hansenii	|	Novacetimonas hansenii	|	436
2	|	Asticcacaulis biprosthecum	|	Asticcacaulis biprosthecium	|	76891
1	|	Waddlia chondrophila	|	 	|	71667
1	|	Ensifer sojae	|	 	|	716925
1	|	Flexistipes sinusarabici	|	 	|	2352
1	|	Thermobacillus composti	|	 	|	377615
1	|	Paenibacillus curdlanolyticus	|	 	|	59840
1	|	Thioalkalimicrobium aerophilum	|	Thiomicrospira aerophila	|	92245
1	|	Thioalkalimicrobium cyclicum	|	Thiomicrospira cyclica	|	147268
1	|	Marinomonas mediterranea	|	 	|	119864
1	|	Alistipes shahii	|	 	|	328814
1	|	Coprococcus catus	|	 	|	116085
1	|	Aeromonas encheleia	|	 	|	73010
1	|	Idiomarina xiamenensis	|	 	|	1207041
1	|	Alistipes indistinctus	|	 	|	626932
1	|	Barnesiella intestinihominis	|	 	|	487174
1	|	Bacteroides oleiciplenus	|	 	|	626931
1	|	Clostridium citroniae	|	Enterocloster citroniae	|	358743
1	|	Collinsella tanakaei	|	 	|	626935
1	|	Dialister succinatiphilus	|	 	|	487173
1	|	Dysgonomonas gadei	|	 	|	156974
1	|	Dysgonomonas mossii	|	 	|	163665
1	|	Odoribacter laneus	|	 	|	626933
1	|	Slackia piriformis	|	 	|	626934
1	|	Isoptericola variabilis	|	 	|	139208
1	|	Moraxella bovoculi	|	 	|	386891
1	|	Treponema caldaria	|	Gracilinema caldarium	|	215591
1	|	Roseibium sp.	|	 	|	1936156
1	|	Gallaecimonas xiamenensis	|	 	|	1207039
1	|	Olleya sp.	|	 	|	1906788
1	|	Deinococcus gobiensis	|	 	|	502394
1	|	Aequorivita sublithincola	|	 	|	101385
1	|	Thermodesulfobium narugense	|	 	|	184064
3	|	Faecalibacterium cf.	|	 	|	 
1	|	Halobacteroides halobius	|	 	|	42422
1	|	Nitratifractor salsuginis	|	 	|	269261
1	|	Streptomyces bingchenggensis	|	 	|	379067
1	|	Coprococcus sp.	|	 	|	2049024
1	|	Rickettsiaceae bacterium	|	 	|	2023360
1	|	Thiomonas intermedia	|	 	|	926
1	|	Winogradskyella sp.	|	 	|	1883156
1	|	Photobacterium aphoticum	|	 	|	754436
1	|	Methylophaga sp.	|	 	|	2024840
1	|	Burkholderia sprentiae	|	Paraburkholderia sprentiae	|	948107
1	|	Cyanobacterium aponinum	|	 	|	379064
1	|	Fluviicola taffensis	|	 	|	191579
1	|	Microcoleus vaginatus	|	 	|	119532
1	|	Planctomyces brasiliensis	|	Rubinisphaera brasiliensis	|	119
1	|	Succinivibrionaceae bacterium	|	 	|	2053620
1	|	Sporosarcina newyorkensis	|	 	|	759851
1	|	Sphaerochaeta coccoides	|	 	|	273376
1	|	Massilia consociata	|	 	|	760117
1	|	Hippea maritima	|	 	|	84405
1	|	Sulfurospirillum barnesii	|	 	|	44674
1	|	Haliscomenobacter hydrossis	|	 	|	2350
1	|	Desulfotomaculum kuznetsovii	|	Desulfofundulus kuznetsovii	|	58135
1	|	Aromatoleum aromaticum	|	 	|	551760
1	|	Runella slithyformis	|	 	|	106
1	|	Pseudonocardia sp.	|	 	|	60912
1	|	Bifidobacterium stellenboschense	|	 	|	762211
1	|	Pedobacter saltans	|	Pseudopedobacter saltans	|	151895
1	|	Sutterella parvirubra	|	 	|	437898
1	|	Paraprevotella xylaniphila	|	 	|	454155
1	|	Succinatimonas hippei	|	 	|	626938
1	|	Bacteroides clarus	|	 	|	626929
1	|	Bacteroides fluxus	|	 	|	626930
1	|	Streptococcus macacae	|	 	|	1339
1	|	Streptococcus ictaluri	|	 	|	380397
1	|	Oscillochloris trichoides	|	 	|	104176
1	|	Lamprocystis purpurea	|	 	|	61598
1	|	Marichromatium purpuratum	|	 	|	37487
1	|	Thiocystis violascens	|	 	|	73141
1	|	Thioflavicoccus mobilis	|	 	|	80679
1	|	Thiorhodococcus drewsii	|	 	|	210408
1	|	Thiorhodospira sibirica	|	 	|	154347
1	|	Propionibacterium propionicum	|	Arachnia propionica	|	1750
1	|	Parvimonas sp.	|	 	|	1944660
1	|	Frateuria aurantia	|	 	|	81475
1	|	Desulfotomaculum gibsoniae	|	Desulfoscipio gibsoniae	|	102134
1	|	Halomonas elongata	|	 	|	2746
1	|	Calditerrivibrio nitroreducens	|	 	|	477976
1	|	Thiocapsa marina	|	 	|	244573
1	|	Desulfosporosinus meridiei	|	 	|	79209
1	|	Desulfosporosinus orientis	|	 	|	1563
1	|	Desulfosporosinus youngiae	|	 	|	339862
1	|	Fervidobacterium pennivorans	|	 	|	93466
1	|	Xanthobacter autotrophicus	|	 	|	280
1	|	Sinorhizobium sp.	|	 	|	42445
1	|	Thermodesulfobacterium geofontis	|	 	|	1295609
1	|	Bacillus methanolicus	|	 	|	1471
2	|	Vibrio caribbenthicus	|	Vibrio caribbeanicus	|	701175
1	|	Stomatobaculum longum	|	 	|	796942
1	|	Cardiobacterium valvarum	|	 	|	194702
1	|	Lactobacillus parafarraginis	|	Lentilactobacillus parafarraginis	|	390842
1	|	Lactobacillus kisonensis	|	Lentilactobacillus kisonensis	|	481722
1	|	Serratia grimesii	|	 	|	82995
1	|	Leclercia adecarboxylata	|	 	|	83655
1	|	Spiroplasma mirum	|	 	|	2144
1	|	Methylomonas methanica	|	 	|	421
1	|	Scardovia wiggsiae	|	 	|	230143
1	|	Caloramator australicus	|	 	|	515264
1	|	Marinilabilia sp.	|	 	|	2021252
1	|	Thermoanaerobacterium xylanolyticum	|	 	|	29329
1	|	Rhodomicrobium udaipurense	|	 	|	1202716
1	|	Gemmatimonadetes bacterium	|	 	|	2026742
1	|	Arthrobacter arilaitensis	|	Glutamicibacter arilaitensis	|	256701
1	|	Anaeroglobus geminatus	|	 	|	156456
1	|	Fusobacterium sp.	|	 	|	68766
1	|	Actinotalea fermentans	|	 	|	43671
1	|	Azospirillum lipoferum	|	 	|	193
1	|	Bacteriovorax marinus	|	Halobacteriovorax marinus	|	97084
1	|	Corynebacterium nuruki	|	 	|	1032851
1	|	Eubacterium yurii	|	[Eubacterium] yurii	|	39498
1	|	Gillisia limnaea	|	 	|	195907
1	|	Weeksella virosa	|	 	|	1014
1	|	Belliella baltica	|	 	|	232259
1	|	Polaromonas glacialis	|	 	|	866564
1	|	Bacillus niacini	|	Neobacillus niacini	|	86668
1	|	Aerococcus urinae	|	 	|	1376
1	|	Halobacillus halophilus	|	 	|	1570
1	|	Thermaerobacter subterraneus	|	 	|	175696
1	|	Desulfurobacterium thermolithotrophum	|	 	|	64160
1	|	Treponema succinifaciens	|	 	|	167
1	|	Marinithermus hydrothermalis	|	 	|	186192
1	|	Turneriella parva	|	 	|	29510
1	|	Thiothrix nivea	|	 	|	1031
1	|	Vibrio ichthyoenteri	|	 	|	142461
1	|	Desulfitobacterium dichloroeliminans	|	 	|	233055
1	|	Desulfitobacterium metallireducens	|	 	|	142877
1	|	Lactobacillus hominis	|	 	|	1203033
1	|	Streptococcus porcinus	|	 	|	1340
1	|	Streptococcus criceti	|	 	|	1333
1	|	Peptoniphilus rhinitidis	|	 	|	1175452
1	|	Methyloferula stellata	|	 	|	876270
1	|	Treponema bryantii	|	 	|	163
1	|	Desulfobacter postgatei	|	 	|	2293
1	|	Veillonella sp.	|	 	|	1926307
1	|	Desulfovibrio piezophilus	|	Pseudodesulfovibrio piezophilus	|	879567
1	|	Cyclobacterium marinum	|	 	|	104
1	|	Flexibacter litoralis	|	Bernardetia litoralis	|	999
1	|	Desulfobacca acetoxidans	|	 	|	60893
1	|	Caldithrix abyssi	|	 	|	187145
1	|	Rikenella microfusus	|	 	|	28139
1	|	Saccharomonospora cyanea	|	 	|	40989
1	|	Saccharomonospora marina	|	 	|	632569
1	|	Saccharomonospora paurometabolica	|	Saccharomonospora iraqiensis subsp. paurometabolica	|	208085
1	|	Saccharomonospora xinjiangensis	|	 	|	75294
1	|	Burkholderia rhizoxinica	|	Mycetohabitans rhizoxinica	|	412963
3	|	delta proteobacterium	|	 	|	 
1	|	Actinobaculum massiliae	|	Actinobaculum massiliense	|	202789
1	|	Actinomyces europaeus	|	Gleimia europaea	|	66228
1	|	Actinomyces turicensis	|	Schaalia turicensis	|	131111
1	|	Afipia felis	|	 	|	1035
1	|	Alloiococcus otitis	|	 	|	1652
1	|	Dolosigranulum pigrum	|	 	|	29394
1	|	Eubacterium infirmum	|	[Eubacterium] infirmum	|	56774
1	|	Facklamia ignava	|	Falseniella ignava	|	137730
1	|	Facklamia languida	|	 	|	82347
1	|	Helcococcus kunzii	|	 	|	40091
1	|	Massilia timonae	|	 	|	47229
1	|	Veillonella ratti	|	 	|	103892
1	|	Campylobacter ureolyticus	|	 	|	827
1	|	Turicella otitidis	|	Corynebacterium otitidis	|	29321
1	|	Singulisphaera acidiphila	|	 	|	466153
1	|	Muricauda ruestringensis	|	 	|	111501
2	|	Leuconostoc argentinum	|	Leuconostoc lactis	|	1246
1	|	Thioalkalivibrio versutus	|	 	|	106634
1	|	Actinobacillus ureae	|	 	|	723
1	|	Lautropia mirabilis	|	 	|	47671
1	|	Pseudoramibacter alactolyticus	|	 	|	113287
1	|	Actinomyces cardiffensis	|	Schaalia cardiffensis	|	181487
1	|	Aggregatibacter segnis	|	 	|	739
1	|	Centipeda periodontii	|	 	|	82203
1	|	Enterococcus italicus	|	 	|	246144
1	|	Eubacterium sulci	|	[Eubacterium] sulci	|	143393
1	|	Kingella denitrificans	|	 	|	502
1	|	Prevotella multiformis	|	 	|	282402
1	|	Streptococcus peroris	|	 	|	68891
1	|	Streptococcus australis	|	 	|	113107
1	|	Streptococcus cristatus	|	 	|	45634
1	|	Jeotgalibacillus soli	|	 	|	889306
1	|	Spirochaeta africana	|	 	|	46355
1	|	Roseovarius nubinhibens	|	 	|	314263
1	|	Anaerobaculum mobile	|	Acetomicrobium mobile	|	97477
1	|	Holophaga foetida	|	 	|	35839
1	|	Staphylococcus pettenkoferi	|	 	|	170573
1	|	Treponema brennaborense	|	 	|	81028
1	|	Treponema saccharophilum	|	 	|	165
1	|	Leuconostoc fallax	|	 	|	1251
1	|	Necropsobacter rosorum	|	 	|	908285
1	|	Methylobacterium mesophilicum	|	 	|	39956
1	|	Peptoniphilus harei	|	 	|	54005
1	|	Actinokineospora sp.	|	 	|	1872133
1	|	Syntrophorhabdus aromaticivorans	|	 	|	328301
1	|	SAR116 cluster	|	 	|	62654
1	|	Dietzia cinnamea	|	 	|	321318
1	|	Ewingella americana	|	 	|	41202
1	|	Weissella cibaria	|	 	|	137591
1	|	Staphylococcus simiae	|	 	|	308354
1	|	Lysobacter arseniciresistens	|	 	|	1385522
3	|	actinobacterium SCGC	|	 	|	 
1	|	Campylobacter hyointestinalis	|	 	|	198
1	|	Flammeovirga pacifica	|	 	|	915059
1	|	Saccharibacillus sacchari	|	 	|	456493
1	|	Xylanibacter oryzae	|	Prevotella oryzae	|	185293
1	|	Candidatus Paracaedibacter	|	 	|	1521255
1	|	Adhaeribacter aquaticus	|	 	|	299567
1	|	Caldilinea aerophila	|	 	|	133453
1	|	Deinococcus pimensis	|	 	|	309888
1	|	Echinicola vietnamensis	|	 	|	390884
1	|	Joostella marina	|	 	|	453852
1	|	Meiothermus chliarophilus	|	Calidithermus chliarophilus	|	52023
1	|	Orenia marismortui	|	 	|	46469
1	|	Owenweeksia hongkongensis	|	 	|	253245
1	|	Terriglobus roseus	|	 	|	392734
1	|	Thermanaerovibrio velox	|	 	|	108007
1	|	Anaerolinea thermophila	|	 	|	167964
1	|	Halonatronum saccharophilum	|	 	|	150060
1	|	Sandaracinus amylolyticus	|	 	|	927083
1	|	Corynebacterium bovis	|	 	|	36808
1	|	Alkaliflexus imshenetskii	|	 	|	286730
1	|	Cryptosporangium arvum	|	 	|	80871
1	|	Pseudanabaena biceps	|	 	|	927669
1	|	Saccharomonospora glauca	|	 	|	40990
1	|	Solitalea canadensis	|	 	|	995
1	|	Sulfurimonas gotlandica	|	 	|	1176482
1	|	Emticicia oligotrophica	|	 	|	312279
1	|	Leptonema illini	|	 	|	183
1	|	Flectobacillus major	|	 	|	103
1	|	Niabella soli	|	 	|	446683
1	|	Alcanivorax dieselolei	|	 	|	285091
1	|	Fructobacillus fructosus	|	 	|	1631
1	|	Acetobacterium woodii	|	 	|	33952
1	|	Pandoraea apista	|	 	|	93218
1	|	Pandoraea pulmonicola	|	 	|	93221
1	|	Pandoraea sputorum	|	 	|	93222
1	|	Planococcus donghaensis	|	 	|	414778
1	|	Aminobacter sp.	|	 	|	1872490
1	|	Sinorhizobium arboris	|	 	|	76745
1	|	Luteimonas sp.	|	 	|	1873125
1	|	Desulfonatronum lacustre	|	 	|	66849
1	|	Caldanaerobius polysaccharolyticus	|	 	|	44256
1	|	Lactobacillus farciminis	|	Companilactobacillus farciminis	|	1612
1	|	Helicobacter felis	|	 	|	214
1	|	Geobacillus stearothermophilus	|	 	|	1422
1	|	Deinococcus peraridilitoris	|	 	|	432329
1	|	Bacteroidetes bacterium	|	 	|	1898104
1	|	Gluconacetobacter oboediens	|	Komagataeibacter oboediens	|	65958
1	|	Thermobrachium celere	|	 	|	53422
1	|	Spirochaeta alkalica	|	Alkalispirochaeta alkalica	|	46356
1	|	Psychroserpens damuponensis	|	 	|	943936
1	|	Hippea jasoniae	|	 	|	944479
1	|	Hippea alviniae	|	 	|	1279027
1	|	Hippea sp.	|	 	|	2614234
1	|	Vibrio brasiliensis	|	 	|	170652
1	|	Ignavibacterium album	|	 	|	591197
1	|	Imtechella halotolerans	|	 	|	1165090
1	|	Cellulomonas carbonis	|	 	|	1386092
1	|	Actinotalea ferrariae	|	 	|	1386098
1	|	Streptomyces venezuelae	|	 	|	54571
3	|	Sphingomonas-like bacterium	|	 	|	 
1	|	Rhodopseudomonas sp.	|	 	|	1078
1	|	Desulfococcus oleovorans	|	Desulfosudis oleivorans	|	181663
1	|	Cohnella panacarvi	|	 	|	400776
1	|	Microbacterium testaceum	|	 	|	2033
1	|	Leuconostoc sp.	|	 	|	1930076
1	|	Streptacidiphilus rugosus	|	 	|	405783
1	|	Ornithinibacillus scapharcae	|	 	|	1147159
1	|	Krokinobacter sp.	|	Dokdonia sp.	|	2024995
1	|	Rubrivivax gelatinosus	|	 	|	28068
1	|	Novosphingobium nitrogenifigens	|	 	|	378548
1	|	Fischerella thermalis	|	 	|	372787
1	|	Ruegeria halocynthiae	|	 	|	985054
1	|	Paenibacillus terrae	|	 	|	159743
1	|	Staphylococcus agnetis	|	 	|	985762
1	|	Candidatus Odyssella	|	 	|	84646
1	|	Caldalkalibacillus thermarum	|	 	|	296745
1	|	Jiangella gansuensis	|	 	|	281473
1	|	Vibrio maritimus	|	 	|	990268
1	|	Rhizobium grahamii	|	 	|	1120045
1	|	Pseudogulbenkiania sp.	|	 	|	1913980
1	|	Polymorphum gilvum	|	 	|	991904
1	|	Saccharopolyspora spinosa	|	 	|	60894
1	|	Streptomyces griseoaurantiacus	|	 	|	68213
3	|	Desmospora sp.	|	 	|	 
1	|	Peptoniphilus indolicus	|	 	|	33030
1	|	Prevotella pallens	|	 	|	60133
1	|	Corynebacterium auriscanis	|	 	|	99807
1	|	Leucothrix mucor	|	 	|	45248
1	|	Clostridium colicanis	|	 	|	179628
1	|	Eggerthia catenaformis	|	 	|	31973
1	|	Phaeobacter caeruleus	|	Leisingera caerulea	|	506591
1	|	Phaeobacter arcticus	|	Pseudophaeobacter arcticus	|	385492
1	|	Leisingera methylohalidivorans	|	 	|	133924
1	|	Leisingera aquimarina	|	 	|	476529
